Domain Code,Domain,Area Code (ISO3),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2941,Animal Products,2021,2021,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2941,Animal Products,2021,2021,kcal/cap/d,353.55,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2941,Animal Products,2021,2021,million Kcal,182494521.01,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2941,Animal Products,2021,2021,g/cap/d,18.62,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2941,Animal Products,2021,2021,t,9610102.35,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2941,Animal Products,2021,2021,g/cap/d,23.42,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2941,Animal Products,2021,2021,t,12087544.71,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5521,Feed,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,5142,Food,2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2941,Animal Products,2022,2022,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2941,Animal Products,2022,2022,kcal/cap/d,363.63,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2941,Animal Products,2022,2022,million Kcal,189189587.12,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2941,Animal Products,2022,2022,g/cap/d,19.6,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2941,Animal Products,2022,2022,t,10199778.71,E,Estimated value,
FBS,Food Balances (2010-),IND,India,684,Fat supply quantity (g/capita/day),2941,Animal Products,2022,2022,g/cap/d,23.98,E,Estimated value,
FBS,Food Balances (2010-),IND,India,681,Fat supply quantity (t),2941,Animal Products,2022,2022,t,12475083.89,E,Estimated value,
FBS,Food Balances (2010-),IND,India,5511,Production,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5611,Import quantity,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5072,Stock Variation,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5911,Export quantity,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5301,Domestic supply quantity,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5521,Feed,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5527,Seed,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5123,Losses,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5131,Processing,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5154,Other uses (non-food),2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5171,Tourist consumption,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5170,Residuals,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,5142,Food,2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,645,Food supply quantity (kg/capita/yr),2941,Animal Products,2023,2023,,,,,
FBS,Food Balances (2010-),IND,India,664,Food supply (kcal/capita/day),2941,Animal Products,2023,2023,kcal/cap/d,371.59,E,Estimated value,
FBS,Food Balances (2010-),IND,India,661,Food supply (kcal),2941,Animal Products,2023,2023,million Kcal,195045482.77,E,Estimated value,
FBS,Food Balances (2010-),IND,India,674,Protein supply quantity (g/capita/day),2941,Animal Products,2023,2023,g/cap/d,20.01,E,Estimated value,
FBS,Food Balances (2010-),IND,India,671,Protein supply quantity (t),2941,Animal Products,2023,2023,t,10503976.76,E,Estimated value,
